,"PRICE RECEIVED, MEASURED IN $ / BU",Cooling Degree Days,Heating Degree Days,Precipitation,Palmer Drought Severity Index (PDSI),Average Temperature,Maximum Temperature,Minimum Temperature,USPop,Inflation Rate,GDP,GDP_PCH,baseline
1965-03-01,1.21,10,750,2.16,1.03,35.44,46.60,24.30,192492500.0,0.0015833333333333333,239.26333333333332,0.9785566666666666,1.0929444444444443
1965-04-01,1.23,42,367,2.52,0.88,51.89,63.54,40.23,192693333.33333334,0.0015833333333333333,240.64122222222224,0.5758866666666667,1.0981388888888888
1965-05-01,1.26,123,131,2.71,0.55,60.80,73.40,48.20,192894166.66666666,0.0015833333333333333,242.0191111111111,0.5758866666666667,1.1038055555555557
1965-06-01,1.25,173,55,3.24,1.03,66.85,79.07,54.61,193095000.0,0.0015833333333333333,243.39700000000002,0.5758866666666667,1.109638888888889
1965-07-01,1.22,278,13,2.73,1.19,72.61,85.42,59.76,193295833.33333334,0.0015833333333333333,245.5227777777778,0.87338,1.1154722222222222
1965-08-01,1.18,268,18,2.80,1.54,71.06,83.77,58.33,193496666.66666666,0.0015833333333333333,247.64855555555553,0.87338,1.1215833333333334
1965-09-01,1.18,149,89,3.53,2.77,61.77,73.31,50.23,193697500.0,0.0015833333333333333,249.77433333333332,0.87338,1.1274166666666667
1965-10-01,1.1,45,284,1.45,-0.55,54.99,68.77,41.22,193898333.33333334,0.0015833333333333333,252.27811111111112,1.0024166666666667,1.132138888888889
1965-11-01,1.04,20,512,2.00,-0.83,44.65,55.49,33.82,194099166.66666666,0.0015833333333333333,254.78188888888886,1.0024166666666667,1.1363055555555557
1965-12-01,1.13,6,760,2.16,-1.06,35.85,45.72,25.97,194300000.0,0.0015833333333333333,257.28566666666666,1.0024166666666667,1.1401944444444445
1966-01-01,1.19,4,1025,2.36,-1.01,26.38,36.37,16.39,194488333.33333334,0.002916666666666667,259.9386666666667,1.03115,1.142138888888889
1966-02-01,1.2,5,803,2.34,-0.46,31.24,41.90,20.59,194676666.66666666,0.002916666666666667,262.59166666666664,1.03115,1.1436111111111111
1966-03-01,1.17,11,596,1.61,-1.51,43.00,55.51,30.49,194865000.0,0.002916666666666667,265.24466666666666,1.03115,1.146111111111111
1966-04-01,1.19,29,388,2.49,-1.20,49.96,62.38,37.53,195053333.33333334,0.002916666666666667,266.2721111111111,0.3873566666666666,1.1494444444444445
1966-05-01,1.21,85,197,2.24,-1.67,60.19,73.81,46.54,195241666.66666666,0.002916666666666667,267.29955555555557,0.3873566666666666,1.1524999999999999
1966-06-01,1.2,192,37,2.24,-2.07,67.93,81.18,54.70,195430000.0,0.002916666666666667,268.327,0.3873566666666666,1.1544444444444446
1966-07-01,1.27,344,8,2.41,-2.64,75.07,88.41,61.72,195618333.33333334,0.002916666666666667,269.9555555555556,0.60693,1.1569444444444443
1966-08-01,1.34,266,17,3.11,-2.00,70.86,83.59,58.12,195806666.66666666,0.002916666666666667,271.5841111111111,0.60693,1.1597222222222223
1966-09-01,1.35,130,89,2.44,-1.85,64.54,77.13,51.96,195995000.0,0.002916666666666667,273.2126666666667,0.60693,1.1608333333333334
1966-10-01,1.29,41,313,1.67,-1.96,52.83,66.33,39.33,196183333.33333334,0.002916666666666667,274.7308888888889,0.5556933333333333,1.1630555555555555
1966-11-01,1.26,12,518,2.01,-2.31,43.21,54.48,31.95,196371666.66666666,0.002916666666666667,276.2491111111111,0.5556933333333333,1.1672222222222224
1966-12-01,1.29,4,847,2.54,-2.42,32.68,42.60,22.77,196560000.0,0.002916666666666667,277.76733333333334,0.5556933333333333,1.1711111111111112
1967-01-01,1.28,8,832,2.15,-2.62,33.10,43.88,22.30,196739166.66666666,0.0025,278.97488888888887,0.4347366666666667,1.176111111111111
1967-02-01,1.26,5,825,1.42,-2.81,32.88,44.98,20.79,196918333.33333334,0.0025,280.18244444444446,0.4347366666666667,1.1819444444444445
1967-03-01,1.28,24,607,1.92,-3.35,43.63,55.81,31.46,197097500.0,0.0025,281.39,0.4347366666666667,1.1875
1967-04-01,1.26,49,369,2.67,0.21,51.01,62.82,39.20,197276666.66666666,0.0025,281.92477777777776,0.19005000000000002,1.1919444444444443
1967-05-01,1.25,75,238,2.96,0.59,57.63,70.48,44.76,197455833.33333334,0.0025,282.45955555555554,0.19005000000000002,1.196111111111111
1967-06-01,1.26,199,40,3.58,1.35,67.55,79.52,55.58,197635000.0,0.0025,282.9943333333333,0.19005000000000002,1.2002777777777778
1967-07-01,1.21,277,10,2.89,1.94,72.52,85.26,59.77,197814166.66666666,0.0025,284.79988888888886,0.6380166666666667,1.2033333333333331
1967-08-01,1.11,250,20,2.51,2.11,71.22,84.65,57.78,197993333.33333334,0.0025,286.60544444444446,0.6380166666666667,1.2055555555555555
1967-09-01,1.12,116,90,2.49,2.07,64.06,77.02,51.08,198172500.0,0.0025,288.411,0.6380166666666667,1.2083333333333333
1967-10-01,1.04,42,285,2.34,2.14,53.92,67.08,40.77,198351666.66666666,0.0025,290.21166666666664,0.62434,1.2108333333333334
1967-11-01,0.975,13,603,1.61,1.57,41.54,52.63,30.45,198530833.33333334,0.0025,292.0123333333333,0.62434,1.2105555555555556
1967-12-01,1.03,9,814,3.06,2.04,32.07,41.79,22.37,198710000.0,0.0025,293.813,0.62434,1.2091666666666667
1968-01-01,1.04,5,988,2.17,2.28,28.94,39.29,18.57,198876666.66666666,0.003916666666666666,296.91833333333335,1.0569066666666667,1.2066666666666666
1968-02-01,1.06,2,836,1.48,1.64,32.92,43.84,22.01,199043333.33333334,0.003916666666666666,300.02366666666666,1.0569066666666667,1.2040277777777777
1968-03-01,1.06,8,583,2.16,0.90,43.56,55.96,31.15,199210000.0,0.003916666666666666,303.12899999999996,1.0569066666666667,1.2004166666666667
1968-04-01,1.06,33,330,2.46,0.86,50.58,63.19,37.96,199376666.66666666,0.003916666666666666,305.902,0.9147933333333333,1.1965277777777779
1968-05-01,1.09,78,205,3.33,1.45,58.17,70.63,45.70,199543333.33333334,0.003916666666666666,308.675,0.9147933333333333,1.192638888888889
1968-06-01,1.07,200,40,3.12,1.58,68.50,81.34,55.69,199710000.0,0.003916666666666666,311.44800000000004,0.9147933333333333,1.1884722222222222
1968-07-01,1.04,300,8,2.77,1.80,72.86,85.78,59.95,199876666.66666666,0.003916666666666666,313.27922222222224,0.58797,1.18375
1968-08-01,0.986,282,19,2.88,2.27,70.59,82.72,58.46,200043333.33333334,0.003916666666666666,315.11044444444445,0.58797,1.1790277777777778
1968-09-01,1.01,138,69,2.31,2.04,63.90,77.14,50.65,200210000.0,0.003916666666666666,316.94166666666666,0.58797,1.174027777777778
1968-10-01,0.962,49,257,2.07,1.79,54.64,67.50,41.79,200376666.66666666,0.003916666666666666,318.85333333333335,0.60316,1.1690277777777778
1968-11-01,1.04,7,572,2.82,2.22,41.14,50.95,31.32,200543333.33333334,0.003916666666666666,320.765,0.60316,1.163638888888889
1968-12-01,1.05,3,908,2.82,2.78,30.04,40.15,19.92,200710000.0,0.003916666666666666,322.6766666666667,0.60316,1.1589166666666666
1969-01-01,1.08,6,946,3.01,3.72,29.37,38.91,19.81,200874166.66666666,0.005166666666666667,325.48855555555554,0.8714266666666667,1.1550833333333332
1969-02-01,1.09,3,787,2.23,3.65,32.81,42.48,23.13,201038333.33333334,0.005166666666666667,328.30044444444445,0.8714266666666667,1.1550833333333332
1969-03-01,1.09,4,750,1.89,3.05,36.03,47.52,24.55,201202500.0,0.005166666666666667,331.1123333333333,0.8714266666666667,1.1528611111111111
1969-04-01,1.12,34,322,2.60,2.68,52.63,65.28,39.96,201366666.66666666,0.005166666666666667,332.85488888888887,0.5262733333333333,1.1498055555555555
1969-05-01,1.19,94,147,2.66,2.05,61.41,74.71,48.11,201530833.33333334,0.005166666666666667,334.5974444444444,0.5262733333333333,1.14675
1969-06-01,1.18,196,52,3.31,2.43,66.83,79.14,54.50,201695000.0,0.005166666666666667,336.34,0.5262733333333333,1.1445277777777778
1969-07-01,1.18,330,10,3.09,2.65,74.10,86.77,61.41,201859166.66666666,0.005166666666666667,338.6662222222222,0.6916266666666666,1.1425833333333335
1969-08-01,1.18,295,11,2.31,2.11,73.22,86.88,59.58,202023333.33333334,0.005166666666666667,340.9924444444444,0.6916266666666666,1.1420277777777779
1969-09-01,1.15,148,68,2.30,1.66,65.55,78.22,52.88,202187500.0,0.005166666666666667,343.3186666666666,0.6916266666666666,1.1414722222222222
1969-10-01,1.12,47,314,2.70,2.29,51.03,62.10,39.96,202351666.66666666,0.005166666666666667,344.2287777777778,0.26509333333333335,1.1389722222222223
1969-11-01,1.07,8,584,1.59,1.68,41.59,53.20,30.00,202515833.33333334,0.005166666666666667,345.13888888888886,0.26509333333333335,1.1345277777777778
1969-12-01,1.09,4,869,2.94,2.00,33.46,43.11,23.81,202680000.0,0.005166666666666667,346.049,0.26509333333333335,1.1289722222222223
1970-01-01,1.12,2,1067,2.09,2.09,27.14,37.26,17.04,202877500.0,0.004666666666666667,347.49933333333337,0.4191133333333333,1.12425
1970-02-01,1.14,3,763,1.63,1.52,35.35,47.37,23.31,203075000.0,0.004666666666666667,348.94966666666664,0.4191133333333333,1.1189722222222223
1970-03-01,1.13,10,695,2.68,1.77,38.50,49.30,27.72,203272500.0,0.004666666666666667,350.40000000000003,0.4191133333333333,1.1134166666666667
1970-04-01,1.15,37,363,2.78,2.08,49.44,61.38,37.51,203470000.0,0.004666666666666667,352.19722222222225,0.5129066666666667,1.1089722222222222
1970-05-01,1.18,103,135,2.61,-0.36,61.07,74.41,47.73,203667500.0,0.004666666666666667,353.99444444444447,0.5129066666666667,1.105638888888889
1970-06-01,1.21,195,36,2.77,-0.45,68.74,81.55,55.92,203865000.0,0.004666666666666667,355.7916666666667,0.5129066666666667,1.1014722222222224
1970-07-01,1.24,317,6,2.41,-0.88,73.96,87.21,60.71,204062500.0,0.004666666666666667,357.8676666666667,0.5834866666666666,1.0984166666666668
1970-08-01,1.27,304,11,2.37,-1.35,73.38,86.86,59.90,204260000.0,0.004666666666666667,359.9436666666666,0.5834866666666666,1.0964722222222223
1970-09-01,1.38,178,64,3.06,0.54,64.58,77.27,51.87,204457500.0,0.004666666666666667,362.01966666666664,0.5834866666666666,1.0950833333333334
1970-10-01,1.34,45,270,2.88,1.31,52.27,64.06,40.46,204655000.0,0.004666666666666667,362.3028888888889,0.07823333333333334,1.0959166666666667
1970-11-01,1.29,6,564,2.20,1.31,41.31,51.82,30.78,204852500.0,0.004666666666666667,362.58611111111105,0.07823333333333334,1.1003611111111111
1970-12-01,1.36,9,812,2.22,1.31,33.58,44.10,23.07,205050000.0,0.004666666666666667,362.8693333333333,0.07823333333333334,1.1075833333333334
1971-01-01,1.42,7,978,2.03,1.27,29.41,39.99,18.84,205267500.0,0.0027500000000000003,368.04133333333334,1.4253066666666667,1.1159166666666667
1971-02-01,1.43,7,766,2.37,1.57,33.48,44.60,22.35,205485000.0,0.0027500000000000003,373.2133333333333,1.4253066666666667,1.1246666666666667
1971-03-01,1.43,10,692,2.08,-0.30,39.65,51.57,27.73,205702500.0,0.0027500000000000003,378.38533333333334,1.4253066666666667,1.1338333333333332
1971-04-01,1.41,23,391,1.86,-0.76,50.27,63.48,37.06,205920000.0,0.0027500000000000003,380.73144444444443,0.6200333333333333,1.144388888888889
1971-05-01,1.38,71,209,2.92,-0.39,58.26,71.19,45.34,206137500.0,0.0027500000000000003,383.07755555555553,0.6200333333333333,1.1546666666666665
1971-06-01,1.43,235,36,2.53,-0.74,69.44,82.36,56.53,206355000.0,0.0027500000000000003,385.42366666666663,0.6200333333333333,1.1649444444444446
1971-07-01,1.36,285,12,3.00,0.37,72.36,85.51,59.22,206572500.0,0.0027500000000000003,387.80188888888887,0.61704,1.1746666666666667
1971-08-01,1.19,262,15,2.75,0.63,72.01,85.05,58.98,206790000.0,0.0027500000000000003,390.1801111111111,0.61704,1.182722222222222
1971-09-01,1.11,173,56,2.83,1.00,64.33,76.64,52.00,207007500.0,0.0027500000000000003,392.55833333333334,0.61704,1.192722222222222
1971-10-01,1.0,69,205,2.73,1.39,55.08,66.63,43.48,207225000.0,0.0027500000000000003,393.96077777777776,0.3572566666666666,1.201611111111111
1971-11-01,0.974,13,572,2.03,1.27,41.61,52.16,31.06,207442500.0,0.0027500000000000003,395.36322222222225,0.3572566666666666,1.207277777777778
1971-12-01,1.08,16,739,3.20,2.01,33.98,43.23,24.75,207660000.0,0.0027500000000000003,396.7656666666667,0.3572566666666666,1.2100555555555557
1972-01-01,1.09,14,898,2.33,2.50,29.93,40.95,18.91,207846666.66666666,0.0028333333333333335,401.24477777777776,1.1289066666666667,1.2111111111111112
1972-02-01,1.09,6,786,1.80,2.12,33.55,45.25,21.83,208033333.33333334,0.0028333333333333335,405.7238888888889,1.1289066666666667,1.2092777777777777
1972-03-01,1.1,22,609,2.13,1.24,44.04,56.66,31.42,208220000.0,0.0028333333333333335,410.203,1.1289066666666667,1.2101111111111111
1972-04-01,1.13,37,387,2.26,0.95,50.81,63.46,38.14,208406666.66666666,0.0028333333333333335,414.17633333333333,0.9686266666666666,1.2103888888888887
1972-05-01,1.15,88,150,2.95,0.88,60.53,73.44,47.59,208593333.33333334,0.0028333333333333335,418.14966666666663,0.9686266666666666,1.2103888888888887
1972-06-01,1.13,173,54,3.10,1.06,68.22,81.07,55.33,208780000.0,0.0028333333333333335,422.123,0.9686266666666666,1.2106666666666666
1972-07-01,1.14,295,10,2.93,1.41,72.18,84.94,59.40,208966666.66666666,0.0028333333333333335,424.8115555555555,0.6369133333333333,1.2109444444444444
1972-08-01,1.15,269,15,2.64,1.57,71.67,84.40,58.95,209153333.33333334,0.0028333333333333335,427.50011111111115,0.6369133333333333,1.2098333333333333
1972-09-01,1.22,165,74,2.74,1.76,64.44,76.62,52.23,209340000.0,0.0028333333333333335,430.1886666666667,0.6369133333333333,1.2084444444444447
1972-10-01,1.19,44,341,2.75,2.35,52.29,63.41,41.14,209526666.66666666,0.0028333333333333335,434.4484444444445,0.9902099999999999,1.2073333333333334
1972-11-01,1.2,10,633,3.05,3.34,38.93,47.41,30.45,209713333.33333334,0.0028333333333333335,438.7082222222222,0.9902099999999999,1.2065
1972-12-01,1.42,8,848,3.02,4.52,29.86,39.40,20.34,209900000.0,0.0028333333333333335,442.968,0.9902099999999999,1.2084444444444444
1973-01-01,1.39,6,911,2.48,4.86,29.59,39.34,19.83,210067500.0,0.0072499999999999995,448.3664444444444,1.2187,1.2103888888888887
1973-02-01,1.35,3,781,1.96,4.39,33.58,44.04,23.13,210235000.0,0.0072499999999999995,453.7648888888889,1.2187,1.214
1973-03-01,1.37,24,523,4.00,5.18,44.29,54.27,34.32,210402500.0,0.0072499999999999995,459.16333333333336,1.2187,1.2231666666666667
1973-04-01,1.42,18,375,3.33,5.74,48.83,60.24,37.42,210570000.0,0.0072499999999999995,463.20744444444443,0.8807566666666666,1.2306666666666668
1973-05-01,1.61,78,192,3.03,5.42,59.23,72.21,46.26,210737500.0,0.0072499999999999995,467.25155555555557,0.8807566666666666,1.2365
1973-06-01,1.99,228,27,3.05,5.02,68.95,81.82,56.07,210905000.0,0.0072499999999999995,471.29566666666665,0.8807566666666666,1.2431666666666668
1973-07-01,2.03,313,8,2.96,4.94,73.26,86.18,60.31,211072500.0,0.0072499999999999995,473.5124444444444,0.4703566666666667,1.2506666666666666
1973-08-01,2.68,293,11,2.06,3.99,72.61,85.71,59.47,211240000.0,0.0072499999999999995,475.72922222222223,0.4703566666666667,1.2626111111111111
1973-09-01,2.15,163,69,3.46,4.59,64.40,76.35,52.45,211407500.0,0.0072499999999999995,477.94599999999997,0.4703566666666667,1.2842777777777776
1973-10-01,2.17,61,226,2.37,4.19,56.07,68.83,43.30,211575000.0,0.0072499999999999995,482.66277777777776,0.9868866666666666,1.3062222222222222
1973-11-01,2.18,22,515,3.17,4.57,42.93,53.02,32.83,211742500.0,0.0072499999999999995,487.37955555555556,0.9868866666666666,1.3453888888888887
1973-12-01,2.39,4,811,3.09,5.15,33.71,43.77,23.63,211910000.0,0.0072499999999999995,492.09633333333335,0.9868866666666666,1.3667777777777779
1974-01-01,2.59,20,846,3.15,5.96,31.01,40.69,21.31,212071666.66666666,0.01025,493.7541111111111,0.33688,1.3898333333333333
1974-02-01,2.76,6,757,1.68,5.07,34.74,46.76,22.71,212233333.33333334,0.01025,495.4118888888889,0.33688,1.4145555555555556
1974-03-01,2.68,29,562,2.63,4.37,44.38,55.92,32.85,212395000.0,0.01025,497.0696666666667,0.33688,1.4431666666666667
1974-04-01,2.41,30,327,2.55,3.94,51.55,64.29,38.80,212556666.66666666,0.01025,501.386,0.8683566666666667,1.4756666666666667
1974-05-01,2.45,106,182,3.07,3.70,60.37,72.90,47.86,212718333.33333334,0.01025,505.70233333333334,0.8683566666666667,1.5126111111111111
1974-06-01,2.57,172,47,2.64,3.12,68.49,82.15,54.82,212880000.0,0.01025,510.01866666666666,0.8683566666666667,1.5473333333333334
1974-07-01,2.91,311,8,2.14,2.23,74.08,87.49,60.67,213041666.66666666,0.01025,513.3486666666666,0.6529166666666667,1.575111111111111
1974-08-01,3.37,260,17,3.43,2.93,70.30,83.03,57.58,213203333.33333334,0.01025,516.6786666666667,0.6529166666666667,1.6048333333333333
1974-09-01,3.3,120,100,2.72,3.13,62.31,75.36,49.24,213365000.0,0.01025,520.0086666666667,0.6529166666666667,1.6365
1974-10-01,3.45,39,315,2.01,2.76,53.89,66.96,40.80,213526666.66666666,0.01025,524.4145555555556,0.8472733333333333,1.6795555555555555
1974-11-01,3.32,10,544,2.18,2.36,42.39,52.95,31.82,213688333.33333334,0.01025,528.8204444444444,0.8472733333333333,1.7401111111111112
1974-12-01,3.27,5,811,2.42,2.11,33.66,43.30,24.03,213850000.0,0.01025,533.2263333333334,0.8472733333333333,1.8009444444444445
1975-01-01,3.07,12,830,2.61,2.24,32.34,42.87,21.81,214026666.66666666,0.005750000000000001,535.0526666666667,0.3425066666666667,1.8689999999999998
1975-02-01,2.86,11,746,2.61,2.69,32.76,43.07,22.44,214203333.33333334,0.005750000000000001,536.879,0.3425066666666667,1.9341666666666666
1975-03-01,2.67,14,694,3.40,3.55,38.70,49.50,27.90,214380000.0,0.005750000000000001,538.7053333333333,0.3425066666666667,1.9949999999999999
1975-04-01,2.68,26,460,2.67,3.86,46.85,58.08,35.62,214556666.66666666,0.005750000000000001,542.6761111111111,0.7370966666666666,2.0500000000000003
1975-05-01,2.66,117,132,3.28,3.82,60.35,72.93,47.79,214733333.33333334,0.005750000000000001,546.6468888888888,0.7370966666666666,2.099166666666667
1975-06-01,2.68,200,43,3.31,3.99,67.51,79.88,55.15,214910000.0,0.005750000000000001,550.6176666666667,0.7370966666666666,2.142777777777778
1975-07-01,2.72,295,7,2.97,4.20,73.56,86.13,60.98,215086666.66666666,0.005750000000000001,557.0584444444445,1.1697366666666666,2.185833333333333
1975-08-01,2.95,289,16,2.83,4.37,71.53,84.25,58.78,215263333.33333334,0.005750000000000001,563.4992222222222,1.1697366666666666,2.2277777777777774
1975-09-01,2.76,122,106,2.66,4.37,62.89,75.78,50.02,215440000.0,0.005750000000000001,569.9399999999999,1.1697366666666666,2.2708333333333335
1975-10-01,2.62,52,248,2.30,4.11,54.63,67.57,41.68,215616666.66666666,0.005750000000000001,575.7189999999999,1.0139666666666667,2.314722222222222
1975-11-01,2.33,12,486,2.28,3.86,42.60,54.19,31.03,215793333.33333334,0.005750000000000001,581.4979999999999,1.0139666666666667,2.3647222222222224
1975-12-01,2.37,5,815,2.11,3.56,34.29,44.55,24.01,215970000.0,0.005750000000000001,587.2769999999999,1.0139666666666667,2.4075
1976-01-01,2.44,4,976,1.76,-0.10,29.93,41.47,18.37,216142500.0,0.004083333333333334,593.7943333333334,1.1097533333333334,2.447222222222222
1976-02-01,2.48,10,615,1.89,-0.44,39.56,51.62,27.50,216315000.0,0.004083333333333334,600.3116666666666,1.1097533333333334,2.4786111111111113
1976-03-01,2.5,23,556,2.57,-0.43,42.31,54.41,30.22,216487500.0,0.004083333333333334,606.8290000000001,1.1097533333333334,2.5050000000000003
1976-04-01,2.46,28,327,2.29,-0.65,51.85,64.58,39.11,216660000.0,0.004083333333333334,610.3673333333334,0.5830866666666666,2.5341666666666667
1976-05-01,2.61,68,189,2.93,-0.38,59.04,72.25,45.84,216832500.0,0.004083333333333334,613.9056666666667,0.5830866666666666,2.5655555555555556
1976-06-01,2.74,201,34,2.77,-0.34,67.80,80.94,54.66,217005000.0,0.004083333333333334,617.4440000000001,0.5830866666666666,2.5969444444444445
1976-07-01,2.82,281,10,2.74,-0.09,72.90,85.86,59.95,217177500.0,0.004083333333333334,621.246888888889,0.6159066666666667,2.6258333333333335
1976-08-01,2.64,239,23,2.00,-0.49,70.66,83.97,57.34,217350000.0,0.004083333333333334,625.0497777777778,0.6159066666666667,2.653611111111111
1976-09-01,2.6,125,88,2.45,0.05,64.18,77.20,51.19,217522500.0,0.004083333333333334,628.8526666666667,0.6159066666666667,2.6744444444444446
1976-10-01,2.33,25,378,2.44,0.70,50.00,62.76,37.22,217695000.0,0.004083333333333334,634.1543333333333,0.84307,2.6963888888888885
1976-11-01,2.02,8,679,1.11,-0.63,38.48,50.59,26.38,217867500.0,0.004083333333333334,639.456,0.84307,2.6952777777777777
1976-12-01,2.24,4,943,1.36,-1.42,30.92,43.16,18.68,218040000.0,0.004083333333333334,644.7576666666666,0.84307,2.7077777777777774
1977-01-01,2.34,1,1184,1.58,-2.31,23.09,33.66,12.52,218223333.33333334,0.005583333333333333,650.7993333333333,0.9370433333333333,2.712222222222222
1977-02-01,2.34,4,750,1.23,-3.34,36.03,48.51,23.56,218406666.66666666,0.005583333333333333,656.841,0.9370433333333333,2.707777777777778
1977-03-01,2.35,22,544,3.10,-2.57,43.18,54.97,31.37,218590000.0,0.005583333333333333,662.8826666666666,0.9370433333333333,2.703611111111111
1977-04-01,2.31,35,283,2.27,-2.85,54.07,67.59,40.57,218773333.33333334,0.005583333333333333,670.3561111111111,1.1274166666666667,2.6966666666666668
1977-05-01,2.25,119,137,2.67,-2.94,61.66,74.10,49.23,218956666.66666666,0.005583333333333333,677.8295555555555,1.1274166666666667,2.6850000000000005
1977-06-01,2.12,213,41,2.49,-3.21,70.34,83.55,57.11,219140000.0,0.005583333333333333,685.303,1.1274166666666667,2.6758333333333333
1977-07-01,1.88,347,8,2.56,-3.46,74.43,87.49,61.36,219323333.33333334,0.005583333333333333,692.2545555555556,1.0143766666666667,2.6730555555555555
1977-08-01,1.63,292,16,3.55,0.81,71.78,84.02,59.54,219506666.66666666,0.005583333333333333,699.2061111111111,1.0143766666666667,2.6675
1977-09-01,1.6,179,65,3.22,1.32,65.93,77.77,54.07,219690000.0,0.005583333333333333,706.1576666666666,1.0143766666666667,2.6550000000000002
1977-10-01,1.67,43,303,2.19,1.27,53.98,66.69,41.27,219873333.33333334,0.005583333333333333,711.2462222222222,0.7205966666666667,2.6263888888888887
1977-11-01,1.88,16,508,2.86,1.58,42.87,53.38,32.34,220056666.66666666,0.005583333333333333,716.3347777777777,0.7205966666666667,2.5780555555555558
1977-12-01,1.97,5,846,2.72,1.91,33.28,43.25,23.31,220240000.0,0.005583333333333333,721.4233333333333,0.7205966666666667,2.5308333333333333
1978-01-01,2.0,2,1061,3.18,2.95,25.86,34.84,16.86,220435000.0,0.0075,725.6999999999999,0.59281,2.481388888888889
1978-02-01,2.03,1,953,1.77,2.54,27.99,37.83,18.14,220630000.0,0.0075,729.9766666666668,0.59281,2.441388888888889
1978-03-01,2.15,10,677,2.26,2.02,41.31,52.70,29.89,220825000.0,0.0075,734.2533333333334,0.59281,2.405277777777778
1978-04-01,2.24,32,361,2.54,1.82,51.58,63.41,39.76,221020000.0,0.0075,748.5725555555556,1.9501733333333335,2.3755555555555556
1978-05-01,2.29,96,170,3.64,2.41,59.74,71.87,47.61,221215000.0,0.0075,762.8917777777777,1.9501733333333335,2.3525
1978-06-01,2.28,216,36,2.55,-0.32,68.94,82.09,55.76,221410000.0,0.0075,777.2109999999999,1.9501733333333335,2.338055555555555
1978-07-01,2.16,311,9,2.75,0.07,73.80,86.92,60.69,221605000.0,0.0075,784.2576666666665,0.90666,2.3258333333333336
1978-08-01,2.01,295,14,2.77,0.30,71.80,84.83,58.78,221800000.0,0.0075,791.3043333333334,0.90666,2.3155555555555556
1978-09-01,1.98,176,66,2.44,-0.12,65.84,78.28,53.40,221995000.0,0.0075,798.351,0.90666,2.304444444444444
1978-10-01,1.97,51,291,1.11,-1.03,54.41,68.36,40.44,222190000.0,0.0075,807.4505555555555,1.1397933333333332,2.288888888888889
1978-11-01,2.02,20,533,2.60,0.15,41.47,51.84,31.10,222385000.0,0.0075,816.5501111111112,1.1397933333333332,2.2627777777777776
1978-12-01,2.09,9,859,2.53,0.21,29.80,40.24,19.38,222580000.0,0.0075,825.6496666666667,1.1397933333333332,2.2411111111111115
1979-01-01,2.11,4,1084,3.31,1.13,21.90,31.26,12.58,222786666.66666666,0.011083333333333334,831.1675555555556,0.66831,2.223055555555556
1979-02-01,2.18,4,942,2.60,1.70,28.13,38.68,17.56,222993333.33333334,0.011083333333333334,836.6854444444444,0.66831,2.214444444444444
1979-03-01,2.22,14,584,2.80,1.75,42.06,53.08,31.06,223200000.0,0.011083333333333334,842.2033333333334,0.66831,2.2066666666666666
1979-04-01,2.27,33,374,3.07,2.26,50.14,61.77,38.53,223406666.66666666,0.011083333333333334,849.3852222222222,0.85275,2.1975
1979-05-01,2.35,83,160,3.23,2.49,59.13,71.47,46.80,223613333.33333334,0.011083333333333334,856.5671111111111,0.85275,2.189166666666667
1979-06-01,2.49,184,42,2.54,2.03,67.82,81.07,54.57,223820000.0,0.011083333333333334,863.7489999999999,0.85275,2.181388888888889
1979-07-01,2.64,293,9,3.30,2.53,73.13,85.77,60.49,224026666.66666666,0.011083333333333334,872.2287777777777,0.98174,2.176111111111111
1979-08-01,2.54,261,18,2.99,3.05,70.97,83.26,58.66,224233333.33333334,0.011083333333333334,880.7085555555556,0.98174,2.1688888888888886
1979-09-01,2.51,156,64,2.51,2.74,66.09,79.83,52.36,224440000.0,0.011083333333333334,889.1883333333334,0.98174,2.1619444444444444
1979-10-01,2.41,52,279,2.20,2.48,55.26,68.40,42.12,224646666.66666666,0.011083333333333334,895.4458888888889,0.7037366666666666,2.1569444444444446
1979-11-01,2.27,12,548,2.34,2.51,39.94,50.83,29.03,224853333.33333334,0.011083333333333334,901.7034444444444,0.7037366666666666,2.154166666666667
1979-12-01,2.38,6,759,1.86,2.05,36.03,47.14,24.93,225060000.0,0.011083333333333334,907.9609999999999,0.7037366666666666,2.151666666666667
1980-01-01,2.45,7,886,2.65,2.23,31.12,40.37,21.85,225240000.0,0.010416666666666666,915.2897777777777,0.80717,2.1538888888888885
1980-02-01,2.39,3,827,1.92,2.02,32.85,43.30,22.41,225420000.0,0.010416666666666666,922.6185555555556,0.80717,2.160833333333333
1980-03-01,2.4,14,685,3.39,2.88,39.36,50.40,28.31,225600000.0,0.010416666666666666,929.9473333333334,0.80717,2.164722222222222
1980-04-01,2.36,23,350,2.38,-0.12,51.44,64.44,38.41,225780000.0,0.010416666666666666,930.7817777777777,0.08972999999999999,2.167777777777778
1980-05-01,2.42,96,158,3.09,0.19,60.28,72.73,47.79,225960000.0,0.010416666666666666,931.6162222222223,0.08972999999999999,2.169166666666667
1980-06-01,2.49,199,56,2.31,-0.54,68.74,82.06,55.40,226140000.0,0.010416666666666666,932.4506666666666,0.08972999999999999,2.1705555555555556
1980-07-01,2.73,372,7,1.97,-1.48,75.76,89.53,61.97,226320000.0,0.010416666666666666,939.0207777777778,0.7046066666666667,2.1719444444444442
